ContaCurto;ContaNome;ContaCompleto;Data;Historico;ContraPartida;Documento;Lote;Debito;Credito;SaldoAnterior;Saldo
00112;"INSS a Pagar";211040001;11/03/2025;"VR.DEB.C/C REF.PAGATO.INSS";00113;"";126;5674,45;0,00;5175,71;-11040,37;
00112;"INSS a Pagar";211040001;16/04/2025;"VR.DEB.C/C REF.PAGATO.INSS";00113;"";127;5816,74;0,00;5175,71;-16857,11;
00112;"INSS a Pagar";211040001;20/05/2025;"VR.DEB.C/C REF.PAGATO.INSS";00113;"";128;5589,38;0,00;5175,71;-22446,49;
00112;"INSS a Pagar";211040001;25/06/2025;"VR.DEB.C/C REF.PAGATO.INSS";00113;"";129;5351,75;0,00;5175,71;-27798,24;
00112;"INSS a Pagar";211040001;18/07/2025;"VR.DEB.C/C REF.PAGATO.INSS";00113;"";130;5270,00;0,00;5175,71;-33068,24;
00114;"FGTS a Pagar";211040003;08/01/2025;"VR.DEB.C/C FGTS MES 13/2024";00113;"";124;543,54;0,00;1765,48;1221,94;
00114;"FGTS a Pagar";211040003;14/01/2025;"VR.DEB.C/C FGTS MES";00113;"";124;1221,94;0,00;1765,48;0,00;
00114;"FGTS a Pagar";211040003;07/02/2025;"VR.DEB.C/C FGTS MES";00113;"";125;1268,22;0,00;1765,48;-1268,22;
00114;"FGTS a Pagar";211040003;11/03/2025;"VR.DEB.C/C FGTS MES";00113;"";126;1338,48;0,00;1765,48;-2606,70;
00114;"FGTS a Pagar";211040003;14/04/2025;"VR.DEB.C/C FGTS MES";00113;"";127;1370,49;0,00;1765,48;-3977,19;
00114;"FGTS a Pagar";211040003;20/05/2025;"VR.DEB.C/C FGTS MES";00113;"";128;1321,59;0,00;1765,48;-5298,78;
00114;"FGTS a Pagar";211040003;25/06/2025;"VR.DEB.C/C FGTS MES";00113;"";129;1324,28;0,00;1765,48;-6623,06;
00114;"FGTS a Pagar";211040003;26/06/2025;"VR.DEB.C/C FGTS CONSIGNADO 1/12";00113;"";129;569,41;0,00;1765,48;-7192,47;
00114;"FGTS a Pagar";211040003;18/07/2025;"VR.DEB.C/C FGTS MES";00113;"";130;1663,43;0,00;1765,48;-8855,90;
00181;"Conservacao e Manutencao";313010004;06/01/2025;"VR. DEB. C/C REF. MULTICAZ COMERCIO VAREJISTA LTDA NF 34.229 / IBITEXENXOVAIS LTDA NF 417.672";00113;"";124;190,87;0,00;-14285,06;-14475,93;
00181;"Conservacao e Manutencao";313010004;13/01/2025;"VR. DEB. C/C REF. MINAS TEXTURAS / LEONARDO RANGEL AMARAL GONCALVES LTDA NF 310";00113;"";124;824,90;0,00;-14285,06;-15300,83;
00181;"Conservacao e Manutencao";313010004;16/01/2025;"VR. DEB. C/C REF. REPARO DANO ESTRUTURAL MURO - WEVERTON COSME 1/2";00113;"";124;900,00;0,00;-14285,06;-16200,83;
00181;"Conservacao e Manutencao";313010004;17/01/2025;"VR. DEB. C/C REF. MINAS TEXTUAS LEONARDO RANGEL AMARAL GONCALVES LTDA NF 321";00113;"";124;472,45;0,00;-14285,06;-16673,28;
00181;"Conservacao e Manutencao";313010004;21/01/2025;"VR. DEB. C/C REF. REPARO DANO ESTRUTURAL MURO - WEVERTON COSME 2/2";00113;"";124;900,00;0,00;-14285,06;-17573,28;
00181;"Conservacao e Manutencao";313010004;14/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO ALMEIDA ACABAMENTOS NF 1248";00113;"";125;66,00;0,00;-14285,06;-17639,28;
00181;"Conservacao e Manutencao";313010004;17/02/2025;"VR. DEB. C/C REF. REAL COMERCIO LTDA NF 113308";00113;"";125;420,86;0,00;-14285,06;-18060,14;
00181;"Conservacao e Manutencao";313010004;24/02/2025;"VR. DEB. C/C REF. LERROY MERLIN";00113;"";125;42,78;0,00;-14285,06;-18102,92;
00181;"Conservacao e Manutencao";313010004;10/03/2025;"VR. DEB. C/C REF. CASA VERMELHA TREM DE TUDO, N. 35840";00113;"";126;45,50;0,00;-14285,06;-18148,42;
00181;"Conservacao e Manutencao";313010004;15/05/2025;"VR. DEB. C/C REF.ALMEIDA ACABAMENTOS";00113;"";128;66,54;0,00;-14285,06;-18214,96;
00181;"Conservacao e Manutencao";313010004;23/05/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 25";00113;"";128;11,00;0,00;-14285,06;-18225,96;
00181;"Conservacao e Manutencao";313010004;06/06/2025;"VR. DEB. C/C REF. BRX COMERCIO DE MINERIOS E DECORACAO LTDA NF 3.666 E 3.667";00113;"";129;278,00;0,00;-14285,06;-18503,96;
00181;"Conservacao e Manutencao";313010004;02/07/2025;"VR. DEB. C/C REF.WMARUO COMERCIO DE PRODUTOS PARA NF2.983 (MERCADO LIVRE)";00113;"";130;53,50;0,00;-14285,06;-18557,46;
00181;"Conservacao e Manutencao";313010004;24/07/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 131";00113;"";130;57,00;0,00;-14285,06;-18614,46;
00182;"Correio";313010005;09/01/2025;"VR. DEB. C/C REF.CORREIO";00113;"";124;73,20;0,00;-1834,95;-1908,15;
00186;"Material de Construçao";313010009;27/01/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1.220";00113;"";124;357,50;0,00;-942,40;-1299,90;
00186;"Material de Construçao";313010009;05/03/2025;"VR. DEB. C/C REF.AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1271";00113;"";126;1158,60;0,00;-942,40;-2458,50;
00186;"Material de Construçao";313010009;11/03/2025;"VR. DEB. C/C REF.AXF MATERIAS DE CONSTRUÇÃO LTDA NF 1278";00113;"";126;429,00;0,00;-942,40;-2887,50;
00186;"Material de Construçao";313010009;12/03/2025;"VR. DEB. C/C REF. FABRITELHAS INDUSTRIA COMERCIO E SERVIÇOS LTDA NF 5.158";00113;"";126;2842,08;0,00;-942,40;-5729,58;
00186;"Material de Construçao";313010009;31/03/2025;"VR. DEB. C/C REF. PH SERRALHEIRO N. 6";00113;"";126;2000,00;0,00;-942,40;-7729,58;
00187;"Sistema Interno Cond 21";313010010;27/01/2025;"VR. DEB. C/C REF. PAGTO GROUP COM";00113;"";124;340,85;0,00;-8160,04;-8500,89;
00187;"Sistema Interno Cond 21";313010010;25/02/2025;"VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE";00113;"";125;340,85;0,00;-8160,04;-8841,74;
00187;"Sistema Interno Cond 21";313010010;25/03/2025;"VR. DEB. C/C REF. PAGTO COND21";00113;"";126;340,85;0,00;-8160,04;-9182,59;
00187;"Sistema Interno Cond 21";313010010;25/04/2025;"VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE";00113;"";127;340,85;0,00;-8160,04;-9523,44;
00187;"Sistema Interno Cond 21";313010010;26/05/2025;"VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE";00113;"";128;391,02;0,00;-8160,04;-9914,46;
00187;"Sistema Interno Cond 21";313010010;25/06/2025;"VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE";00113;"";129;370,81;0,00;-8160,04;-10285,27;
00187;"Sistema Interno Cond 21";313010010;25/07/2025;"VR. DEB. C/C REF. PAGTO COND21 GROUP SOFTWARE";00113;"";130;370,81;0,00;-8160,04;-10656,08;
00188;"Honorarios Contabeis";313010011;07/01/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";124;2596,00;0,00;-59940,00;-62536,00;
00188;"Honorarios Contabeis";313010011;04/02/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";125;2790,70;0,00;-59940,00;-65326,70;
00188;"Honorarios Contabeis";313010011;05/03/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";126;2790,70;0,00;-59940,00;-68117,40;
00188;"Honorarios Contabeis";313010011;04/04/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";127;2790,70;0,00;-59940,00;-70908,10;
00188;"Honorarios Contabeis";313010011;05/05/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";128;2790,70;0,00;-59940,00;-73698,80;
00188;"Honorarios Contabeis";313010011;02/06/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";129;2790,70;0,00;-59940,00;-76489,50;
00188;"Honorarios Contabeis";313010011;02/07/2025;"VR.DEB.C/C HONORARIOS CONTABEIS N/MES";00113;"";130;2790,70;0,00;-59940,00;-79280,20;
00189;"Material de limpeza";313010012;07/01/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO";00113;"";124;144,04;0,00;-3681,38;-3825,42;
00189;"Material de limpeza";313010012;07/01/2025;"VR. DEB. C/C REF.GARRA DISTRIBUIDORA NF 5324";00113;"";124;59,43;0,00;-3681,38;-3884,85;
00189;"Material de limpeza";313010012;30/01/2025;"VR. DEB. C/C REF. DJ DE OLIVEIRA DISTRIBUIDORA NF 102.257";00113;"";124;70,44;0,00;-3681,38;-3955,29;
00189;"Material de limpeza";313010012;03/02/2025;"VR. DEB. C/C REF.EMBRASIL COMERCIO E IMPORTAÇÃO LTDA";00113;"";125;51,60;0,00;-3681,38;-4006,89;
00189;"Material de limpeza";313010012;06/02/2025;"VR. DEB. C/C REF.GARRA DISTRIBUIDORA";00113;"";125;83,34;0,00;-3681,38;-4090,23;
00189;"Material de limpeza";313010012;06/02/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO";00113;"";125;50,87;0,00;-3681,38;-4141,10;
00189;"Material de limpeza";313010012;07/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240";00113;"";125;33,90;0,00;-3681,38;-4175,00;
00189;"Material de limpeza";313010012;24/03/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";126;51,78;0,00;-3681,38;-4226,78;
00189;"Material de limpeza";313010012;24/03/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123";00113;"";126;31,00;0,00;-3681,38;-4257,78;
00189;"Material de limpeza";313010012;29/04/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";127;41,90;0,00;-3681,38;-4299,68;
00189;"Material de limpeza";313010012;08/05/2025;"VR. DEB. C/C REF. GARRA COMERCIO LTDA NF 5606";00113;"";128;48,80;0,00;-3681,38;-4348,48;
00189;"Material de limpeza";313010012;09/05/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO";00113;"";128;259,21;0,00;-3681,38;-4607,69;
00189;"Material de limpeza";313010012;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129";00113;"";129;40,50;0,00;-3681,38;-4648,19;
00189;"Material de limpeza";313010012;18/06/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 130";00113;"";129;24,00;0,00;-3681,38;-4672,19;
00189;"Material de limpeza";313010012;11/07/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";130;95,76;0,00;-3681,38;-4767,95;
00189;"Material de limpeza";313010012;24/07/2025;"VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 131";00113;"";130;25,00;0,00;-3681,38;-4792,95;
00189;"Material de limpeza";313010012;29/07/2025;"VR. DEB. C/C REF. LOJAO DO REAL";00113;"";130;25,00;0,00;-3681,38;-4817,95;
00193;"Lanches e Refeicoes";313010016;30/01/2025;"VR. DEB. C/C REF. MEU PRATA SUPERMERCADOS EIRELI";00113;"";124;177,90;0,00;-2941,06;-3118,96;
00193;"Lanches e Refeicoes";313010016;14/02/2025;"VR. DEB. C/C REF.ALMOCO DCJ";00113;"";125;259,00;0,00;-2941,06;-3377,96;
00193;"Lanches e Refeicoes";313010016;28/02/2025;"VR. DEB. C/C REF. ALIMENTACAO DCJ";00113;"";125;259,00;0,00;-2941,06;-3636,96;
00193;"Lanches e Refeicoes";313010016;05/03/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";126;194,66;0,00;-2941,06;-3831,62;
00193;"Lanches e Refeicoes";313010016;24/03/2025;"VR. DEB. C/C REF. COMERCIAL SERRA DO CIPO";00113;"";126;59,67;0,00;-2941,06;-3891,29;
00193;"Lanches e Refeicoes";313010016;24/03/2025;"VR. DEB. C/C REF. EMPORIO TREVO";00113;"";126;21,00;0,00;-2941,06;-3912,29;
00193;"Lanches e Refeicoes";313010016;31/03/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADO APOIO MINEIRO";00113;"";126;157,44;0,00;-2941,06;-4069,73;
00193;"Lanches e Refeicoes";313010016;29/04/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";127;166,36;0,00;-2941,06;-4236,09;
00193;"Lanches e Refeicoes";313010016;26/05/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";128;172,38;0,00;-2941,06;-4408,47;
00193;"Lanches e Refeicoes";313010016;25/06/2025;"VR.DEB.C/C.REF.PAGTO SUPERMERCADOS BH";00113;"";129;166,44;0,00;-2941,06;-4574,91;
00193;"Lanches e Refeicoes";313010016;18/07/2025;"VR. DEB. C/C REF.MULTI FORMATO DISTRIBUIDORA";00113;"";130;175,72;0,00;-2941,06;-4750,63;
00194;"Locaçao de Equipamentos/ Veiculos";313010017;24/02/2025;"VR. DEB. C/C REF. LOCAMONTE FL-116776";00113;"";125;235,00;0,00;-180,00;-415,00;
00194;"Locaçao de Equipamentos/ Veiculos";313010017;26/02/2025;"VR. DEB. C/C REF. LOC JABO";00113;"";125;100,00;0,00;-180,00;-515,00;
00194;"Locaçao de Equipamentos/ Veiculos";313010017;28/02/2025;"VR. DEB. C/C REF.LOCAMONTE FL-116883";00113;"";125;300,00;0,00;-180,00;-815,00;
00194;"Locaçao de Equipamentos/ Veiculos";313010017;28/04/2025;"VR.PAGTO. N/CH  REF. HUGO VERNEK XAVIER NF 20250000000000018 - CAÇAMBA";00113;"";127;500,00;0,00;-180,00;-1315,00;
00196;"Reembolso de Quilometragem";313010019;11/03/2025;"VR. DEB. C/C REF. ADEC ENTREGA LIVROS CONTABEIS 2019/2020/2021/2022/2023/2024";00113;"";126;273,60;0,00;-3745,48;-4019,08;
00197;"Despesas c/ Servicos Terceiros (PJ)";313010020;08/04/2025;"VR. DEB. C/C REF.SERVIÇOS ADM AMBIENTAIS - NSF-E 77 - Luciana da Silva";00113;"";127;250,00;0,00;-4019,98;-4269,98;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;07/01/2025;"VR. DEB. C/C REF. CARVALHO ENGENHARIA LTDA";00113;"";124;120,00;0,00;-2553,79;-2673,79;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;08/01/2025;"VR. DEB. C/C REF. PETRO SERRA AUTO POSTO LTDA";00113;"";124;82,88;0,00;-2553,79;-2756,67;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;10/01/2025;"VR. DEB. C/C REF. SANTO POSTO LAGOA SANTA - COMERCIO DE COMBUSTIVEIS LTDA";00113;"";124;100,00;0,00;-2553,79;-2856,67;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;11/02/2025;"VR. DEB. C/C REF. ABASTECIMENTO MOTO COND. REEMBOLSO WESLLEY";00113;"";125;80,21;0,00;-2553,79;-2936,88;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;24/02/2025;"VR. DEB. C/C REF. POSTO ATP LTDA";00113;"";125;98,35;0,00;-2553,79;-3035,23;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;25/02/2025;"VR. DEB. C/C REF.REEMBOLSO WESLLEY ABASTECIMENTO MOTO COND";00113;"";125;34,99;0,00;-2553,79;-3070,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;26/02/2025;"VR. DEB. C/C REF. REEMBOLSO WESLLEY COMBUSTIVEL";00113;"";125;60,00;0,00;-2553,79;-3130,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;18/03/2025;"VR. DEB. C/C REF.REEMBOLSO WESLLEY ABASTECIMENTO";00113;"";126;80,00;0,00;-2553,79;-3210,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;21/03/2025;"VR. DEB. C/C REF.ABASTECIMENTO";00113;"";126;120,00;0,00;-2553,79;-3330,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;10/04/2025;"VR. DEB. C/C REF.REEMBOLSO WESLLEY";00113;"";127;100,00;0,00;-2553,79;-3430,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;15/04/2025;"VR. DEB. C/C REF.ABASTECIMENTO CARREFOUR";00113;"";127;90,00;0,00;-2553,79;-3520,22;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;02/05/2025;"VR. DEB. C/C REF. REEMBOLSO WESLLEY COMBUSTIVEL - MOTO COND.";00113;"";128;111,37;0,00;-2553,79;-3631,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;06/05/2025;"VR. DEB. C/C REF.REEMBOLSO COMBUSTIVEL";00113;"";128;50,00;0,00;-2553,79;-3681,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;26/05/2025;"VR. DEB. C/C REF. REEMBOLSO ABASTECIMENTO";00113;"";128;50,00;0,00;-2553,79;-3731,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;29/05/2025;"VR. DEB. C/C REF. REEMBOLSO ABASTECIMENTO MOTO COND.";00113;"";128;80,00;0,00;-2553,79;-3811,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;25/06/2025;"VR. DEB. C/C REF.REEMBOLSO COMBUSTIVEL MOTO";00113;"";129;100,00;0,00;-2553,79;-3911,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;05/07/2025;"VR. DEB. C/C REF.ABASTECIMENTO";00090;"";130;70,00;0,00;-2553,79;-3981,59;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;09/07/2025;"VR. DEB. C/C REF.ABASTECIMENTO MOTO E ROÇADEIRA";00113;"";130;105,01;0,00;-2553,79;-4086,60;
00201;"Combustivel/Lubrificantes/Troca Oleo ";313010024;18/07/2025;"VR. DEB. C/C REF. ABASTECIMENTO";00113;"";130;70,00;0,00;-2553,79;-4156,60;
00205;"Conservacao e manutencao de Motos";313010028;07/02/2025;"VR. DEB. C/C REF.MEGGA MOTOS OS 11252";00113;"";125;445,00;0,00;-2032,00;-2477,00;
00205;"Conservacao e manutencao de Motos";313010028;14/02/2025;"VR. DEB. C/C REF. MEGGA MOTOS OS11367";00113;"";125;198,00;0,00;-2032,00;-2675,00;
00205;"Conservacao e manutencao de Motos";313010028;27/03/2025;"VR.DEB.C/C.REF.PAGTO MEGGA MOTOS OS 11618";00113;"";126;200,00;0,00;-2032,00;-2875,00;
00205;"Conservacao e manutencao de Motos";313010028;28/05/2025;"VR. DEB. C/C REF. MEGGA MOTOS OS. 11849";00113;"";128;50,00;0,00;-2032,00;-2925,00;
00206;"Energia Eletrica";313010030;17/01/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";124;2600,22;0,00;-40867,87;-43468,09;
00206;"Energia Eletrica";313010030;17/01/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";124;452,50;0,00;-40867,87;-43920,59;
00206;"Energia Eletrica";313010030;17/01/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";124;166,34;0,00;-40867,87;-44086,93;
00206;"Energia Eletrica";313010030;14/02/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";125;1615,21;0,00;-40867,87;-45702,14;
00206;"Energia Eletrica";313010030;14/02/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";125;331,25;0,00;-40867,87;-46033,39;
00206;"Energia Eletrica";313010030;17/03/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";126;1411,86;0,00;-40867,87;-47445,25;
00206;"Energia Eletrica";313010030;17/03/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";126;331,42;0,00;-40867,87;-47776,67;
00206;"Energia Eletrica";313010030;17/03/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";126;107,77;0,00;-40867,87;-47884,44;
00206;"Energia Eletrica";313010030;17/04/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";127;421,16;0,00;-40867,87;-48305,60;
00206;"Energia Eletrica";313010030;17/04/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";127;200,81;0,00;-40867,87;-48506,41;
00206;"Energia Eletrica";313010030;19/05/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";128;1674,37;0,00;-40867,87;-50180,78;
00206;"Energia Eletrica";313010030;19/05/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";128;338,23;0,00;-40867,87;-50519,01;
00206;"Energia Eletrica";313010030;25/06/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";129;1646,78;0,00;-40867,87;-52165,79;
00206;"Energia Eletrica";313010030;25/06/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";129;335,75;0,00;-40867,87;-52501,54;
00206;"Energia Eletrica";313010030;25/06/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";129;124,23;0,00;-40867,87;-52625,77;
00206;"Energia Eletrica";313010030;17/07/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";130;783,17;0,00;-40867,87;-53408,94;
00206;"Energia Eletrica";313010030;17/07/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";130;221,90;0,00;-40867,87;-53630,84;
00206;"Energia Eletrica";313010030;17/07/2025;"VR.DEB.C/C CTA CEMIG N/MES";00113;"";130;149,28;0,00;-40867,87;-53780,12;
00208;"Despesas com transporte e entrega";313010032;09/01/2025;"VR. DEB. C/C REF. REEMBOLSO UBER ENTREGADA DOCUMENTOS";00113;"";124;53,49;0,00;-1950,11;-2003,60;
00208;"Despesas com transporte e entrega";313010032;04/02/2025;"VR. DEB. C/C REF. REEMBOLSO TRANSPORTE";00113;"";125;30,95;0,00;-1950,11;-2034,55;
00208;"Despesas com transporte e entrega";313010032;04/02/2025;"VR. DEB. C/C REF.REEMBOLSO TRANSPORTE";00113;"";125;17,98;0,00;-1950,11;-2052,53;
00208;"Despesas com transporte e entrega";313010032;11/02/2025;"VR. DEB. C/C REF. REEMBOLSO TRANSPORTE";00113;"";125;83,94;0,00;-1950,11;-2136,47;
00208;"Despesas com transporte e entrega";313010032;07/03/2025;"VR. DEB. C/C REF. UBER ESCRITORIO ADEC E COMPRA DE TINTAS";00113;"";126;78,52;0,00;-1950,11;-2214,99;
00208;"Despesas com transporte e entrega";313010032;07/04/2025;"VR. DEB. C/C REF. REEMBOLSO UBER - CAIXA EC.";00113;"";127;36,07;0,00;-1950,11;-2251,06;
00208;"Despesas com transporte e entrega";313010032;09/04/2025;"VR. DEB. C/C REF. 99POP";00113;"";127;35,90;0,00;-1950,11;-2286,96;
00208;"Despesas com transporte e entrega";313010032;09/04/2025;"VR. DEB. C/C REF. UBER- ENVIO DOCS";00113;"";127;14,23;0,00;-1950,11;-2301,19;
00208;"Despesas com transporte e entrega";313010032;29/04/2025;"VR. DEB. C/C REF.REEMBOLSO UBER NSF";00113;"";127;54,99;0,00;-1950,11;-2356,18;
00208;"Despesas com transporte e entrega";313010032;10/06/2025;"VR. DEB. C/C REF. UBER - ENVIO DE DOCUMENTOS";00113;"";129;17,03;0,00;-1950,11;-2373,21;
00208;"Despesas com transporte e entrega";313010032;20/06/2025;"VR. DEB. C/C REF.UBER E 99POP";00113;"";129;42,29;0,00;-1950,11;-2415,50;
00208;"Despesas com transporte e entrega";313010032;25/07/2025;"VR. DEB. C/C REF. ADMISSÃO FUNC - CARLOS ALMEIDA";00113;"";130;239,00;0,00;-1950,11;-2654,50;
00209;"Telefone/Internet";313010033;27/01/2025;"VR.DEB.C/C TELEFONE VIVO";00113;"";124;90,62;0,00;-2222,11;-2312,73;
00209;"Telefone/Internet";313010033;25/02/2025;"VR.DEB.C/C TELEFONE";00113;"";125;90,62;0,00;-2222,11;-2403,35;
00209;"Telefone/Internet";313010033;25/03/2025;"VR.DEB.C/C TELEFONE";00113;"";126;90,62;0,00;-2222,11;-2493,97;
00209;"Telefone/Internet";313010033;25/04/2025;"VR.DEB.C/C TELEFONE VIVO";00113;"";127;90,62;0,00;-2222,11;-2584,59;
00209;"Telefone/Internet";313010033;23/05/2025;"VR.DEB.C/C TELEFONE";00113;"";128;90,62;0,00;-2222,11;-2675,21;
00209;"Telefone/Internet";313010033;25/06/2025;"VR.DEB.C/C TELEFONE";00113;"";129;90,62;0,00;-2222,11;-2765,83;
00209;"Telefone/Internet";313010033;28/07/2025;"VR.DEB.C/C TELEFONE";00113;"";130;90,62;0,00;-2222,11;-2856,45;
00031;"Despesas c/Chaveiro";313010038;13/01/2025;"VR. DEB. C/C REF. JOAO CARLOS MARIA - ME NF: 584";00113;"";124;176,00;0,00;0,00;-176,00;
00008;"Seguros";313010042;24/01/2025;"VR. DEB. C/C REF. TOKIO MARINE SEGURADORA S A";00113;"";124;529,67;0,00;-5125,64;-5655,31;
00008;"Seguros";313010042;26/02/2025;"VR. DEB. C/C REF. TOKKIO MARINE SEGURADORA S A";00113;"";125;529,60;0,00;-5125,64;-6184,91;
00008;"Seguros";313010042;31/03/2025;"VR. DEB. C/C REF.SEGURO MOTO";00113;"";126;809,17;0,00;-5125,64;-6994,08;
376;"Despesas com Assembleia";313010043;28/03/2025;"VR.DEB.C/C.REF.PAGTO. CARTORIO DE REGISTRO DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS DE JABOTICATUBAS-MG";00113;"";126;471,96;0,00;-9001,66;-9473,62;
376;"Despesas com Assembleia";313010043;04/04/2025;"VR. DEB. C/C REF.CONFECÇÃO ATA";00113;"";127;300,00;0,00;-9001,66;-9773,62;
376;"Despesas com Assembleia";313010043;04/04/2025;"VR. DEB. C/C REF.REEMBOLSO DESLOCAMENTO";00113;"";127;273,60;0,00;-9001,66;-10047,22;
00048;"Fretes e Carretos";313010047;08/01/2025;"VR. DEB. C/C REF.MOBILIADORA JOSE MARINHO DA PAZ - CIPO MOVEIS";00113;"";124;40,00;0,00;-1440,05;-1480,05;
00048;"Fretes e Carretos";313010047;13/01/2025;"VR. DEB. C/C REF.FRETE MINAS TEXTURAS LEONARDO RANGEL AMARAL GONCALVES LTDA NF 310";00113;"";124;20,00;0,00;-1440,05;-1500,05;
00048;"Fretes e Carretos";313010047;15/01/2025;"VR. DEB. C/C REF.FRANCISCO GOMES";00113;"";124;300,00;0,00;-1440,05;-1800,05;
00048;"Fretes e Carretos";313010047;20/01/2025;"VR. DEB. C/C REF. FABIANA B. CARNEIRO - CARRETO SANTA CRUZ";00113;"";124;200,00;0,00;-1440,05;-2000,05;
00048;"Fretes e Carretos";313010047;22/01/2025;"VR. DEB. C/C REF.FRETE MERCADO LIVRE";00113;"";124;14,90;0,00;-1440,05;-2014,95;
00048;"Fretes e Carretos";313010047;30/01/2025;"VR. DEB. C/C REF. FRETE MERCADO LIVRE";00113;"";124;17,90;0,00;-1440,05;-2032,85;
00048;"Fretes e Carretos";313010047;07/02/2025;"VR. DEB. C/C REF. AXF MATERIAIS DE CONSTRUÇÃO LTDA NF 1240";00113;"";125;35,00;0,00;-1440,05;-2067,85;
00048;"Fretes e Carretos";313010047;10/02/2025;"VR. DEB. C/C REF. CARRETO FABRITELHAS";00113;"";125;180,00;0,00;-1440,05;-2247,85;
